,code,name,unit,frequency,first_value,last_value,source
0,11313,IED - Nova Zelândia - Fabricação de máquinas e equipamentos - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
0,11314,IED - Países Baixos - Pesquisa e desenvolvimento,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
0,11315,IED - Panamá - Confecção de artefatos vestuário e acessórios,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
0,11316,IED - Panamá - Pesquisa e desenvolvimento - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
0,11317,IED - Paquistão - Total - anual,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
0,11318,IED - Paquistão - Comércio por atacado e intermediações do comércio - anual,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
0,11319,IED - Paraguai - Fabricação de móveis e indústrias diversas,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
0,11320,"IED - Portugal - Fabricação de celulose, papel e produtos de papel",US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
0,11321,"IED - Rússia, Federação da - Comércio e reparação de veículos, comércio de combustíveis",US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
0,11322,IED - São Vicente e Granadinas - Total,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
0,11323,"IED - São Vicente e Granadinas - Agricultura, pecuária e serviços relacionados",US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
0,11324,IED - Suécia - Atividades auxiliares de transportes e agências de viagem,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
0,11325,"IED - Tcheca, República - Atividades recreativas, culturais e desportivas - anual",US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
0,11326,IED - Turquia - Alojamento e alimentação,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
0,11327,IED - Venezuela - Comércio varejista e reparação de objetos pessoais,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
0,11328,IED - Venezuela - Construção,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
0,11329,"IED - Venezuela - Edição, impressão e reprodução de gravações",US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
0,11330,IED - Venezuela - Fabricação de máquinas e equipamentos,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
0,11331,"IED - Argentina - Silvicultura, exploração florestal e serviços relacionados",US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
0,11332,IED - Romênia - Comércio por atacado e intermediações do comércio - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
0,11333,"IED - Angola - Pesca, aqüicultura e serviços relacionados - 11333",US$ (milhões),M,2004-06-30,2005-06-01 00:00:00,BCB-DSTAT
0,11334,IED - Áustria - Fabricação de produtos de minerais não-metálicos - 11334,US$ (milhões),M,2004-07-31,2004-07-01 00:00:00,BCB-DSTAT
0,11335,"IED - Cabo Verde, República de - Comércio por atacado e intermediações do comércio - 11335",US$ (milhões),M,2004-07-31,2004-07-01 00:00:00,BCB-DSTAT
0,11336,"IED - Cabo Verde, República de - Total - 11336",US$ (milhões),M,2004-07-31,2005-06-01 00:00:00,BCB-DSTAT
0,11337,"IED - Cayman, ilhas - Fabricação de coque, petróleo, combustíveis nucleares, álcool",US$ (milhões),M,2004-07-31,2004-07-01 00:00:00,BCB-DSTAT
0,11338,IED - Chile - Extração de minerais não-metálicos - 11338,US$ (milhões),M,2004-07-31,2004-07-01 00:00:00,BCB-DSTAT
0,11339,IED - Hong-Kong - Extração de minerais não-metálicos - 11339,US$ (milhões),M,2004-07-31,-,BCB-DSTAT
0,11340,IED - Hong-Kong - Alojamento e alimentação - 11340,US$ (milhões),M,2004-07-31,2004-11-01 00:00:00,BCB-DSTAT
0,11341,IED - Hong-Kong - Serviços prestados a empresas - 11341,US$ (milhões),M,2004-07-31,-,BCB-DSTAT
0,11342,IED - Hong-Kong - Total - 11342,US$ (milhões),M,2004-07-31,-,BCB-DSTAT
0,11343,IED - Indonésia - Comércio por atacado e intermediações do comércio - 11343,US$ (milhões),M,2004-07-31,2004-07-01 00:00:00,BCB-DSTAT
0,11344,IED - Indonésia - Atividades de informática e conexas - 11344,US$ (milhões),M,2004-07-31,2004-07-01 00:00:00,BCB-DSTAT
0,11345,IED - Indonésia - Total,US$ (milhões),M,2004-07-31,2004-07-01 00:00:00,BCB-DSTAT
0,11346,IED - Itália - Transporte aquaviário - 11346,US$ (milhões),M,2004-06-30,2004-07-01 00:00:00,BCB-DSTAT
0,11347,"IED - Liechtenstein - Edição, impressão e reprodução de gravações - 11347",US$ (milhões),M,2004-07-31,2005-01-01 00:00:00,BCB-DSTAT
0,11348,"IED - Liechtenstein - Fabricação e montagem de veículos automotores, reboques e carrocerias - 11348",US$ (milhões),M,2004-07-31,2004-10-01 00:00:00,BCB-DSTAT
0,11349,IED - Luxemburgo - Extração de minerais não-metálicos - 11349,US$ (milhões),M,2004-07-31,2004-11-01 00:00:00,BCB-DSTAT
0,11350,"IED - Luxemburgo - Comércio e reparação de veículos, comércio de combustíveis - 11350",US$ (milhões),M,2004-07-31,2004-07-01 00:00:00,BCB-DSTAT
0,11351,IED - Panamá - Educação - 11351,US$ (milhões),M,2004-07-31,2004-07-01 00:00:00,BCB-DSTAT
0,11352,"IED - Paraguai - Agricultura, pecuária e serviços relacionados - 11352",US$ (milhões),M,2004-07-31,2005-06-01 00:00:00,BCB-DSTAT
0,11353,IED - Paraguai - Fabricação de artigos de borracha e plástico - 11353,US$ (milhões),M,2004-07-31,2005-06-01 00:00:00,BCB-DSTAT
0,11354,IED - Santa Lúcia - Comércio por atacado e intermediações do comércio - 11354,US$ (milhões),M,2004-07-31,2004-07-01 00:00:00,BCB-DSTAT
0,11355,IED - Santa Lúcia - Total - 11355,US$ (milhões),M,2004-07-31,2004-07-01 00:00:00,BCB-DSTAT
0,11356,IED - Suécia - Fabricação de materiais eletrônicos e equipamentos de comunicação,US$ (milhões),M,2004-07-31,2004-07-01 00:00:00,BCB-DSTAT
0,11357,"IED - Tcheca, República - Atividades recreativas, culturais e desportivas",US$ (milhões),M,2004-07-31,2004-10-01 00:00:00,BCB-DSTAT
0,11358,IED - Romênia - Comércio por atacado e intermediações do comércio - 11358,US$ (milhões),M,2004-06-30,2004-06-01 00:00:00,BCB-DSTAT
0,11359,IED - Romênia - Total - 11359,US$ (milhões),M,2004-06-30,2004-06-01 00:00:00,BCB-DSTAT
0,11360,"IED - Argentina - Fabricação de celulose, papel e produtos de papel",US$ (milhões),M,2004-06-30,2004-10-01 00:00:00,BCB-DSTAT
0,11361,IED - Austrália - Alojamento e alimentação - 11361,US$ (milhões),M,2004-06-30,2005-06-01 00:00:00,BCB-DSTAT
0,11362,"IED - China, República Popular - Comércio varejista e reparação de objetos pessoais",US$ (milhões),M,2004-06-30,2005-06-01 00:00:00,BCB-DSTAT
0,11363,IED - Estados Unidos - Atividades associativas,US$ (milhões),M,2004-06-30,2004-11-01 00:00:00,BCB-DSTAT
0,11364,IED - Gibraltar - Comércio por atacado e intermediações do comércio,US$ (milhões),M,2004-06-30,2005-05-01 00:00:00,BCB-DSTAT
0,11365,IED - Hong-Kong - Intermediação financeira,US$ (milhões),M,2004-06-30,2004-06-01 00:00:00,BCB-DSTAT
0,11366,IED - Hungria - Fabricação de materiais eletrônicos e equipamentos de comunicação,US$ (milhões),M,2004-06-30,2004-06-01 00:00:00,BCB-DSTAT
0,11367,IED - Países Baixos - Fabricação de produtos do fumo,US$ (milhões),M,2004-06-30,2004-06-01 00:00:00,BCB-DSTAT
0,11368,IED - Peru - Alojamento e alimentação,US$ (milhões),M,2004-06-30,2004-08-01 00:00:00,BCB-DSTAT
0,11369,"IED - Reino Unido - Silvicultura, exploração florestal e serviços relacionados",US$ (milhões),M,2004-06-30,2004-06-01 00:00:00,BCB-DSTAT
0,11370,"IED - Virgens, ilhas Britânicas - Serviços prestados a empresas",US$ (milhões),M,2004-06-30,-,BCB-DSTAT
0,11371,IED - Antigua e Barbuda - Construção - 11371,US$ (milhões),M,2004-08-31,2005-06-01 00:00:00,BCB-DSTAT
0,11372,IED - Barbados - Extração de minerais não-metálicos - 11372,US$ (milhões),M,2004-08-31,2004-08-01 00:00:00,BCB-DSTAT
0,11373,"IED - Canadá - Fabricação de celulose, papel e produtos de papel",US$ (milhões),M,2004-08-31,2004-08-01 00:00:00,BCB-DSTAT
0,11374,"IED - Canal, ilhas do - Fabricação de artigos de borracha e plástico",US$ (milhões),M,2004-08-31,2004-08-01 00:00:00,BCB-DSTAT
0,11375,"IED - Canal, ilhas do - Fabricação e montagem de veículos automotores, reboques e carrocerias",US$ (milhões),M,2004-08-31,2004-08-01 00:00:00,BCB-DSTAT
0,11376,"IED - Cook, ilhas - Extração de petróleo e serviços relacionados",US$ (milhões),M,2004-08-31,2004-08-01 00:00:00,BCB-DSTAT
0,11377,IED - Dinamarca - Fabricação de produtos de minerais não-metálicos,US$ (milhões),M,2004-08-31,2004-08-01 00:00:00,BCB-DSTAT
0,11378,IED - Equador - Serviços prestados a empresas,US$ (milhões),M,2004-08-31,2005-04-01 00:00:00,BCB-DSTAT
0,11379,IED - Espanha - Extração de minerais metálicos,US$ (milhões),M,2004-08-31,2005-01-01 00:00:00,BCB-DSTAT
0,11380,"IED - França - Silvicultura, exploração florestal e serviços relacionados",US$ (milhões),M,2004-08-31,2004-08-01 00:00:00,BCB-DSTAT
0,11381,"IED - Irlanda - Agricultura, pecuária e serviços relacionados",US$ (milhões),M,2004-08-31,2004-11-01 00:00:00,BCB-DSTAT
0,11382,"IED - Jersey, Ilha do canal - Fabricação de produtos alimentícios e bebidas",US$ (milhões),M,2004-08-31,2004-09-01 00:00:00,BCB-DSTAT
0,11383,IED - Nova Zelândia - Extração de minerais metálicos,US$ (milhões),M,2004-08-31,2004-08-01 00:00:00,BCB-DSTAT
0,11384,IED - Polônia - Fabricação de artigos de borracha e plástico,US$ (milhões),M,2004-08-31,2004-10-01 00:00:00,BCB-DSTAT
0,11385,IED - Venezuela - Metalurgia básica,US$ (milhões),M,2004-08-31,2004-08-01 00:00:00,BCB-DSTAT
0,11386,IED - Polônia - Total,US$ (milhões),M,2004-08-31,2004-12-01 00:00:00,BCB-DSTAT
0,11387,Operações de crédito do sistema financeiro - Recursos livres - Total/PIB,%,M,2000-06-30,2010-01-01 00:00:00,BCB-DSTAT
0,11388,Operações de crédito do sistema financeiro - Recursos direcionados - Total/PIB,%,M,2000-06-30,2010-01-01 00:00:00,BCB-DSTAT
0,11389,Operações de crédito do sistema financeiro - Arrendamento mercantil (leasing)/PIB,%,M,2000-06-30,2010-01-01 00:00:00,BCB-DSTAT
0,11390,Operações de crédito do sistema financeiro (Risco total) - Ao setor público federal/PIB,%,M,1988-06-30,2010-01-01 00:00:00,BCB-DSTAT
0,11391,Operações de crédito do sistema financeiro (Risco total) - Ao setor público estadual e municipal/PIB,%,M,1988-06-30,2010-01-01 00:00:00,BCB-DSTAT
0,11392,Operações de crédito do sistema financeiro (Risco total) - Total ao setor público/PIB,%,M,1988-06-30,2010-01-01 00:00:00,BCB-DSTAT
0,11393,Operações de crédito do sistema financeiro (Risco total) - Ao setor privado industrial/PIB,%,M,1988-06-30,2010-01-01 00:00:00,BCB-DSTAT
0,11394,Operações de crédito do sistema financeiro (Risco total) - Habitacionais/PIB,%,M,1988-06-30,2010-01-01 00:00:00,BCB-DSTAT
0,11395,Operações de crédito do sistema financeiro (Risco total) - Ao setor rural/PIB,%,M,1988-06-30,2010-01-01 00:00:00,BCB-DSTAT
0,11396,Operações de crédito do sistema financeiro (Risco total) - Ao setor comercial/PIB,%,M,1988-06-30,2010-01-01 00:00:00,BCB-DSTAT
0,11397,Operações de crédito do sistema financeiro (Risco total) - A pessoas físicas/PIB,%,M,1988-06-30,2010-01-01 00:00:00,BCB-DSTAT
0,11398,Operações de crédito do sistema financeiro (Risco total) - Ao setor privado de outros serviços/PIB,%,M,1988-06-30,2010-01-01 00:00:00,BCB-DSTAT
0,11399,Operações de crédito do sistema financeiro (Risco total) - Total ao setor privado/PIB,%,M,1988-06-30,2010-01-01 00:00:00,BCB-DSTAT
0,11400,Operações de crédito do sistema financeiro (Risco total)/PIB,%,M,1988-06-30,2010-01-01 00:00:00,BCB-DSTAT
0,11401,Operações de crédito do sistema financeiro (Referencial de tx de juros - PJ)/PIB,%,M,1996-10-01,2010-01-01 00:00:00,BCB-DSTAT
0,11402,Operações de crédito do sistema financeiro privado (Risco total)/PIB,%,M,1988-06-30,2010-01-01 00:00:00,BCB-DSTAT
0,11403,Operações de crédito do sistema financeiro público(Risco total)/PIB,%,M,1988-06-30,2010-01-01 00:00:00,BCB-DSTAT
0,11404,Serviço da dívida/exportações (%) - Trimestral,%,T,1970-12-31,4º Trim. 2021,BCB-DSTAT
0,11405,Serviço da dívida/PIB (%) - Trimestral,%,T,1970-12-31,4º Trim. 2021,BCB-DSTAT
0,11406,Juros/exportações (%) - Trimestral,%,T,1970-12-31,1º Trim. 2018,BCB-DSTAT
0,11407,Dívida externa bruta/PIB (%) - Trimestral,%,T,1970-12-31,4º Trim. 2021,BCB-DSTAT
0,11408,Dívida bruta do setor público/dívida total (%) - Trimestral,%,T,1970-12-31,4º Trim. 2021,BCB-DSTAT
0,11409,Dívida externa líquida/PIB (%) - Trimestral,%,T,1970-12-31,4º Trim. 2021,BCB-DSTAT
0,11410,Reservas (liquidez)/dívida total (%) - Trimestral,%,T,1970-12-31,1º Trim. 2018,BCB-DSTAT
0,11411,Dívida externa bruta/exportações - Razão - Trimestral,Razão,T,1970-12-31,1º Trim. 2018,BCB-DSTAT
0,11412,Dívida externa líquida/exportações - Razão - Trimestral,Razão,T,1970-12-31,1º Trim. 2018,BCB-DSTAT
0,11413,Reservas (liquidez)/serviço da dívida - Razão - Trimestral,Razão,T,1970-12-31,1º Trim. 2018,BCB-DSTAT
0,11414,Reservas (liquidez)/juros - Razão - Trimestral,Razão,T,1970-12-31,1º Trim. 2018,BCB-DSTAT
0,11415,Serviço da dívida/exportações (%) - anual,%,A,1970-12-31,2016-12-31 00:00:00,BCB-DSTAT
0,11416,Serviço da dívida/PIB (%) - anual,%,A,1970-12-31,2016-12-31 00:00:00,BCB-DSTAT
0,11417,Juros/exportações (%) - anual,%,A,1970-12-31,2016-12-31 00:00:00,BCB-DSTAT
0,11418,Dívida externa bruta/PIB (%) - anual,%,A,1970-12-31,2016-12-31 00:00:00,BCB-DSTAT
0,11419,Dívida bruta do setor público/dívida externa bruta (%) - anual,%,A,1970-12-31,2016-12-31 00:00:00,BCB-DSTAT
0,11420,Dívida externa líquida/PIB (%) - anual,%,A,1970-12-31,2016-12-31 00:00:00,BCB-DSTAT
0,11421,Reservas (liquidez)/dívida total (%) - anual,%,A,1970-12-31,2016-12-31 00:00:00,BCB-DSTAT
0,11422,Dívida externa bruta/exportações - Razão - anual,Razão,A,1970-12-31,2016-12-31 00:00:00,BCB-DSTAT
0,11423,Dívida externa líquida/exportações - Razão - anual,Razão,A,1970-12-31,2016-12-31 00:00:00,BCB-DSTAT
0,11424,Reservas (liquidez)/serviço da dívida - Razão - anual,Razão,A,1970-12-31,2016-12-31 00:00:00,BCB-DSTAT
0,11425,Reservas (liquidez)/juros - Razão - anual,Razão,A,1970-12-31,2016-12-31 00:00:00,BCB-DSTAT
0,11426,Índice nacional de preços ao consumidor - Amplo (IPCA) - Núcleo médias aparadas sem suavização,Var. % mensal,M,2001-01-31,2022-05-01 00:00:00,BCB-Depec
0,11427,Índice nacional de preços ao consumidor - Amplo (IPCA) - Núcleo por exclusão - EX0,Var. % mensal,M,1996-01-31,2022-05-01 00:00:00,BCB-Depec
0,11428,Índice nacional de preços ao consumidor - Amplo (IPCA) - Itens livres,Var. % mensal,M,1992-01-31,2022-05-01 00:00:00,BCB-Depec
0,11429,Saldo das operações de crédito das instituições financeiras sob controle público - Risco AA - Setor público federal,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11430,Saldo das operações de crédito das instituições financeiras sob controle público - Risco A - Setor público federal,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11431,Saldo das operações de crédito das instituições financeiras sob controle público - Risco B - Setor público federal,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11432,Saldo das operações de crédito das instituições financeiras sob controle público - Risco C - Setor público federal,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11433,Saldo das operações de crédito das instituições financeiras sob controle público - Risco D - Setor público federal,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11434,Saldo das operações de crédito das instituições financeiras sob controle público - Risco E - Setor público federal,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11435,Saldo das operações de crédito das instituições financeiras sob controle público - Risco F - Setor público federal,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11436,Saldo das operações de crédito das instituições financeiras sob controle público - Risco G - Setor público federal,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11437,Saldo das operações de crédito das instituições financeiras sob controle público - Risco H - Setor público federal,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11438,Saldo das operações de crédito das instituições financeiras sob controle público - Risco AA - Setor público estadual e municipal,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11439,Saldo das operações de crédito das instituições financeiras sob controle público - Risco A - Setor público estadual e municipal,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11440,Saldo das operações de crédito das instituições financeiras sob controle público - Risco B - Setor público estadual e municipal,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11441,Saldo das operações de crédito das instituições financeiras sob controle público - Risco C - Setor público estadual e municipal,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11442,Saldo das operações de crédito das instituições financeiras sob controle público - Risco D - Setor público estadual e municipal,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11443,Saldo das operações de crédito das instituições financeiras sob controle público - Risco E - Setor público estadual e municipal,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11444,Saldo das operações de crédito das instituições financeiras sob controle público - Risco F - Setor público estadual e municipal,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11445,Saldo das operações de crédito das instituições financeiras sob controle público - Risco G - Setor público estadual e municipal,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11446,Saldo das operações de crédito das instituições financeiras sob controle público - Risco H - Setor público estadual e municipal,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11447,Saldo das operações de crédito das instituições financeiras sob controle público - Risco AA - Setor público,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11448,Saldo das operações de crédito das instituições financeiras sob controle público - Risco A - Setor público,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11449,Saldo das operações de crédito das instituições financeiras sob controle público - Risco B - Setor público,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11450,Saldo das operações de crédito das instituições financeiras sob controle público - Risco C - Setor público,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11451,Saldo das operações de crédito das instituições financeiras sob controle público - Risco D - Setor público,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11452,Saldo das operações de crédito das instituições financeiras sob controle público - Risco E - Setor público,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11453,Saldo das operações de crédito das instituições financeiras sob controle público - Risco F - Setor público,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11454,Saldo das operações de crédito das instituições financeiras sob controle público - Risco G - Setor público,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
0,11455,Saldo das operações de crédito das instituições financeiras sob controle público - Risco H - Setor público,u.m.c. (milhões),M,2000-03-30,2014-12-01 00:00:00,BCB-DSTAT
